Datum;Kurs
2015-05-28;43,608
2015-05-29;43,058
2015-06-01;43,285
2015-06-02;42,59
2015-06-03;42,32
2015-06-04;41,918
2015-06-08;41,643
2015-06-09;41,383
2015-06-10;41,838
2015-06-12;41,803
2015-06-19;41,788
2015-06-23;42,728
2015-06-26;42,493
2015-07-02;41,898
2015-07-06;41,698
2015-07-07;41,415
2015-07-09;41,61
2015-07-13;42,545
2015-07-14;42,83
2015-07-20;43,778
2015-08-03;42,87
2015-08-04;42,78
2015-08-25;38,05
2015-08-26;37,205
2015-08-27;39,17
2015-08-28;39,485
2015-08-31;39,248
2015-09-01;38,17
2015-09-02;38,128
2015-09-03;39,285
2015-09-04;38,278
2015-09-07;38,395
2015-09-08;38,75
2015-09-09;39,253
2015-09-11;38,18
2015-09-14;38,233
2015-09-15;38,653
2015-09-17;39,123
2015-09-18;38,39
2015-09-21;38,93
2015-09-25;38,305
2015-09-29;36,91
2015-09-30;37,785
2015-10-07;39,12
2015-10-08;39,273
2015-10-09;39,383
2015-10-12;39,378
2015-10-13;39,245
2015-10-14;38,685
2015-10-15;39,113
2015-10-16;39,628
2015-10-19;39,74
2015-10-20;39,60
2015-10-21;39,65
2015-10-22;40,535
2015-10-23;41,423
2015-10-26;41,335
2015-10-27;41,043
2015-10-28;41,368
2015-10-29;41,685
2015-10-30;41,498
2015-11-02;41,553
2015-11-03;42,01
2015-11-04;42,23
2015-11-05;42,50
2015-11-06;42,413
2015-11-09;41,92
2015-11-10;42,238
2015-11-11;42,27
2015-11-12;41,765
2015-11-13;41,408
2015-11-16;41,41
2015-11-17;42,453
2015-11-18;42,48
2015-11-19;42,408
2015-11-20;42,908
2015-11-23;43,01
2015-11-24;42,643
2015-11-25;42,973
2015-11-26;43,203
2015-11-27;43,053
2015-11-30;43,103
2015-12-01;43,10
2015-12-03;41,57
2015-12-04;41,583
2015-12-07;41,61
2015-12-08;41,173
2015-12-09;40,848
2015-12-10;40,848
2015-12-11;39,983
2015-12-14;39,328
2015-12-15;40,533
2015-12-16;40,653
2015-12-17;41,173
2015-12-18;40,618
2015-12-21;40,053
2015-12-22;40,24
2015-12-23;41,233
2015-12-28;40,66
2015-12-29;41,515
2015-12-30;41,37
2016-01-04;40,278
2016-01-05;40,825
2016-01-06;40,328
2016-01-07;39,323
2016-01-08;38,465
2016-01-11;38,298
2016-01-12;38,518
2016-01-13;38,808
2016-01-14;38,095
2016-01-15;37,16
2016-01-18;37,345
2016-01-19;37,633
2016-01-20;36,378
2016-01-21;37,353
2016-01-22;38,073
2016-01-25;37,938
2016-01-26;37,998
2016-01-27;38,158
2016-01-28;37,495
2016-01-29;38,538
2016-02-01;38,595
2016-02-02;38,053
2016-02-03;37,048
2016-02-04;37,128
2016-02-05;36,753
2016-02-08;35,703
2016-02-09;35,235
2016-02-10;35,765
2016-02-11;34,438
2016-02-12;35,605
2016-02-15;36,535
2016-02-16;36,473
2016-02-17;37,343
2016-02-18;37,423
2016-02-19;37,20
2016-02-22;38,035
2016-02-23;37,593
2016-02-24;36,968
2016-02-25;37,63
2016-02-26;38,408
2016-02-29;38,673
2016-03-02;39,34
2016-03-03;39,118
2016-03-04;39,428
2016-03-07;39,40
2016-03-08;38,938
2016-03-09;39,128
2016-03-10;38,295
2016-03-11;39,10
2016-03-14;39,508
2016-03-15;39,173
2016-03-16;39,328
2016-03-17;39,115
2016-03-18;39,343
2016-03-21;39,37
2016-03-22;39,518
2016-03-23;39,473
2016-03-24;39,01
2016-03-29;39,148
2016-03-30;39,393
2016-03-31;39,10
2016-04-04;38,938
2016-04-05;38,375
2016-04-06;38,60
2016-04-07;38,453
2016-04-08;38,643
2016-04-11;38,67
2016-04-12;39,00
2016-04-13;39,938
2016-04-14;40,163
2016-04-15;39,935
2016-04-19;40,313
2016-04-20;40,593
2016-04-21;40,543
2016-04-22;40,515
2016-04-25;40,278
2016-04-26;40,288
2016-04-27;40,278
2016-04-28;40,34
2016-04-29;39,14
2016-05-02;39,303
2016-05-03;38,833
2016-05-04;38,635
2016-05-05;39,023
2016-05-06;38,795
2016-05-09;39,008
2016-05-10;39,483
2016-05-11;39,315
2016-05-12;39,135
2016-05-13;39,493
2016-05-17;39,42
2016-05-18;39,56
2016-05-19;39,203
2016-05-20;39,79
2016-05-23;39,64
2016-05-24;40,303
2016-05-25;40,648
2016-05-26;40,618
2016-05-27;40,868
2016-05-30;40,943
2016-05-31;40,813
2016-06-01;40,553
2016-06-02;40,608
2016-06-06;40,315
2016-06-07;40,62
2016-06-08;40,468
2016-06-09;40,39
2016-06-10;40,105
2016-06-13;39,715
2016-06-15;39,575
2016-06-16;39,205
2016-06-17;39,405
2016-06-20;40,15
2016-06-21;40,253
2016-06-22;40,31
2016-06-23;40,495
2016-06-24;39,715
2016-06-27;38,77
2016-06-28;39,203
2016-06-29;39,988
2016-06-30;40,325
2016-07-01;40,568
2016-07-04;40,573
2016-07-05;40,30
2016-07-06;40,158
2016-07-07;40,465
2016-07-08;40,978
2016-07-11;41,46
2016-07-12;41,72
2016-07-13;41,478
2016-07-14;41,83
2016-07-15;41,863
2016-07-18;41,88
2016-07-19;41,985
2016-07-20;42,29
2016-07-21;42,218
2016-07-22;42,263
2016-07-25;42,193
2016-07-26;42,215
2016-07-27;42,24
2016-07-28;41,79
2016-07-29;41,915
2016-08-01;41,878
2016-08-02;41,265
2016-08-03;41,438
2016-08-04;41,793
2016-08-05;42,27
2016-08-08;42,325
2016-08-09;42,405
2016-08-10;42,088
2016-08-11;42,403
2016-08-12;42,32
2016-08-15;42,37
2016-08-16;41,90
2016-08-17;41,668
2016-08-18;41,778
2016-08-19;41,65
2016-08-22;41,635
2016-08-23;41,91
2016-08-24;42,048
2016-08-25;41,823
2016-08-26;42,013
2016-08-29;42,14
2016-08-30;42,168
2016-08-31;41,993
2016-09-01;41,89
2016-09-02;42,443
2016-09-05;42,498
2016-09-06;42,275
2016-09-07;42,34
2016-09-08;42,238
2016-09-09;41,853
2016-09-12;41,48
2016-09-13;41,065
2016-09-14;41,075
2016-09-15;41,403
2016-09-16;41,455
2016-09-19;41,755
2016-09-20;41,708
2016-09-21;41,925
2016-09-22;42,315
2016-09-23;42,188
2016-09-26;41,565
2016-09-27;41,87
2016-09-28;41,933
2016-09-29;42,013
2016-09-30;42,065
2016-10-04;42,26
2016-10-05;42,045
2016-10-06;41,963
2016-10-07;41,868
2016-10-10;42,23
2016-10-11;42,038
2016-10-12;42,143
2016-10-13;41,758
2016-10-14;42,22
2016-10-19;42,568
2016-10-20;42,588
2016-10-21;42,76
2016-10-24;42,898
2016-10-25;42,803
2016-10-26;42,66
2016-10-27;42,543
2016-10-28;42,465
2016-10-31;42,263
2016-11-01;41,658
2016-11-02;41,20
2016-11-03;41,123
2016-11-04;40,955
2016-11-07;41,735
2016-11-08;41,915
2016-11-09;42,585
2016-11-10;42,733
2016-11-11;42,76
2016-11-14;43,198
2016-11-15;43,338
2016-11-16;43,568
2016-11-17;43,84
2016-11-18;43,90
2016-11-21;44,088
2016-11-22;44,095
2016-11-23;44,333
2016-11-25;44,428
2016-11-28;44,368
2016-11-29;44,34
2016-11-30;44,525
2016-12-01;44,143
2016-12-02;43,948
2016-12-05;43,995
2016-12-06;44,025
2016-12-07;44,27
2016-12-08;45,23
2016-12-09;45,705
2016-12-12;45,558
2016-12-13;45,663
2016-12-14;45,505
2016-12-15;46,385
2016-12-16;46,16
2016-12-19;46,165
2016-12-20;46,49
2016-12-21;46,315
2016-12-22;46,085
2016-12-23;46,115
2016-12-27;46,205
2016-12-28;46,34
2016-12-29;45,813
2016-12-30;45,77
2017-01-02;46,00
2017-01-03;46,25
2017-01-04;46,39
2017-01-05;46,033
2017-01-06;46,30
2017-01-09;46,195
2017-01-10;46,225
2017-01-11;46,50
2017-01-12;45,725
2017-01-13;46,245
2017-01-16;46,10
2017-01-17;45,70
2017-01-18;45,793
2017-01-19;45,923
2017-01-20;45,875
2017-01-23;45,45
2017-01-24;45,615
2017-01-25;46,08
2017-01-26;46,46
2017-01-27;46,238
2017-01-30;45,82
2017-01-31;45,333
2017-02-01;45,718
2017-02-02;45,613
2017-02-03;45,938
2017-02-06;45,96
2017-02-07;46,168
2017-02-08;46,14
2017-02-09;46,565
2017-02-10;46,765
2017-02-13;47,203
2017-02-14;47,26
2017-02-15;47,455
2017-02-16;47,175
2017-02-17;47,325
2017-02-20;47,55
2017-02-21;47,94
2017-02-22;48,005
2017-02-23;47,855
2017-02-24;47,68
2017-02-27;47,605
2017-02-28;47,63
2017-03-01;48,335
2017-03-02;48,32
2017-03-03;48,09
2017-03-06;47,84
2017-03-07;47,855
2017-03-08;47,933
2017-03-09;47,785
2017-03-10;47,568
2017-03-13;47,675
2017-03-14;47,565
2017-03-15;47,85
2017-03-16;47,758
2017-03-17;47,743
2017-03-20;47,645
2017-03-21;47,055
2017-03-22;46,91
2017-03-23;47,253
2017-03-27;46,638
2017-03-28;47,008
2017-03-29;47,51
2017-03-30;47,79
2017-03-31;47,855
2017-04-03;47,705
2017-04-04;47,80
2017-04-05;47,975
2017-04-06;47,87
2017-04-07;47,955
2017-04-10;48,00
2017-04-11;47,803
2017-04-12;47,825
2017-04-13;47,80
2017-04-18;47,275
2017-04-19;47,40
2017-04-20;47,243
2017-04-21;47,543
2017-04-24;47,52
2017-04-25;47,49
2017-04-26;47,905
2017-04-27;47,725
2017-04-28;47,57
2017-05-02;47,72
2017-05-03;47,57
2017-05-04;47,625
2017-05-05;47,605
2017-05-08;47,898
2017-05-09;48,095
2017-05-10;48,168
2017-05-11;48,005
2017-05-12;47,885
2017-05-15;47,908
2017-05-16;47,58
2017-05-17;46,815
2017-05-18;46,77
2017-05-19;46,875
2017-05-22;46,855
2017-05-23;46,973
2017-05-25;47,218
2017-05-26;47,325
2017-05-29;47,355
2017-05-30;47,275
2017-05-31;46,998
2017-06-01;47,34
2017-06-02;47,448
2017-06-06;47,36
2017-06-07;47,375
2017-06-08;47,525
2017-06-09;47,788
2017-06-12;47,40
2017-06-13;47,605
2017-06-14;47,41
2017-06-15;47,56
2017-06-16;47,518
2017-06-19;48,013
2017-06-20;47,948
2017-06-21;47,753
2017-06-22;47,808
2017-06-23;47,608
2017-06-26;47,65
2017-06-27;47,26
2017-06-28;47,095
2017-06-29;46,55
2017-06-30;46,545
2017-07-03;47,025
2017-07-04;46,825
2017-07-05;46,90
2017-07-06;46,49
2017-07-07;46,56
2017-07-10;46,67
2017-07-11;46,395
2017-07-12;46,935
2017-07-13;47,12
2017-07-14;47,035
2017-07-17;47,115
2017-07-18;46,625
2017-07-19;47,07
2017-07-20;46,685
2017-07-21;46,55
2017-07-24;46,525
2017-07-25;46,715
2017-07-26;46,82
2017-07-27;46,79
2017-07-28;46,26
2017-07-31;46,18
2017-08-01;46,295
2017-08-02;46,03
2017-08-03;46,035
2017-08-04;46,55
2017-08-07;46,40
2017-08-08;46,675
2017-08-09;46,325
2017-08-10;46,015
2017-08-11;45,585
2017-08-14;46,09
2017-08-15;46,16
2017-08-16;46,465
2017-08-17;46,10
2017-08-18;45,74
2017-08-21;45,39
2017-08-22;45,90
2017-08-23;45,75
2017-08-24;45,65
2017-08-25;45,56
2017-08-28;45,175
2017-08-29;44,855
2017-08-30;45,38
2017-08-31;45,79
2017-09-01;46,025
2017-09-04;45,71
2017-09-05;45,65
2017-09-06;45,60
2017-09-07;45,43
2017-09-08;45,46
2017-09-11;46,045
2017-09-12;46,22
2017-09-13;46,45
2017-09-14;46,48
2017-09-15;46,25
2017-09-18;46,445
2017-09-19;46,40
2017-09-20;46,375
2017-09-21;46,505
2017-09-22;46,385
2017-09-25;46,685
2017-09-26;46,92
2017-09-27;47,07
2017-09-28;47,07
2017-09-29;47,12
2017-10-02;47,54
2017-10-03;47,54
2017-10-04;47,63
2017-10-05;47,89
2017-10-06;47,785
2017-10-09;47,81
2017-10-10;47,635
2017-10-11;47,60
2017-10-12;47,66
2017-10-13;47,73
2017-10-16;47,88
2017-10-17;48,015
2017-10-18;48,055
2017-10-19;47,715
2017-10-20;48,10
2017-10-23;48,29
2017-10-24;48,14
2017-10-25;47,715
2017-10-26;48,325
2017-10-27;48,96
2017-10-30;48,705
2017-10-31;48,705
2017-11-02;48,99
2017-11-03;49,11
2017-11-06;49,205
2017-11-07;49,295
2017-11-08;49,255
2017-11-09;48,85
2017-11-10;48,71
2017-11-13;48,605
2017-11-14;48,08
2017-11-15;47,815
2017-11-16;48,23
2017-11-17;48,08
2017-11-20;48,39
2017-11-21;48,71
2017-11-22;48,53
2017-11-23;48,34
2017-11-24;48,17
2017-11-27;48,14
2017-11-28;48,455
2017-11-29;48,665
2017-11-30;48,66
2017-12-01;48,205
2017-12-04;48,93
2017-12-05;48,92
2017-12-06;48,765
2017-12-07;48,86
2017-12-08;49,18
2017-12-11;49,175
2017-12-12;49,685
2017-12-13;49,568
2017-12-14;49,34
2017-12-15;49,47
2017-12-18;49,765
2017-12-19;49,565
2017-12-20;49,27
2017-12-21;49,46
2017-12-22;49,45
2017-12-27;49,415
2017-12-28;49,20
2017-12-29;49,26
2018-01-02;48,99
2018-01-03;49,398
2018-01-04;49,657
2018-01-05;49,994
2018-01-08;50,356
2018-01-09;50,738
2018-01-10;50,46
2018-01-11;50,282
2018-01-12;50,31
2018-01-15;50,06
2018-01-16;50,21
2018-01-17;50,198
2018-01-18;50,206
2018-01-19;50,336
2018-01-22;50,486
2018-01-23;50,762
2018-01-24;50,34
2018-01-25;49,997
2018-01-26;50,406
2018-01-29;50,628
2018-01-30;49,978
2018-01-31;49,789
2018-02-01;49,601
2018-02-02;49,13
2018-02-05;48,408
2018-02-06;46,803
2018-02-07;48,318
2018-02-08;47,359
2018-02-09;46,458
2018-02-12;47,15
2018-02-13;46,836
2018-02-14;47,181
2018-02-15;47,444
2018-02-16;48,269
2018-02-19;48,132
2018-02-20;48,426
2018-02-21;48,608
2018-02-22;48,393
2018-02-23;48,505
2018-02-26;48,981
2018-02-27;49,233
2018-02-28;48,925
2018-03-01;48,366
2018-03-02;47,162
2018-03-05;47,702
2018-03-06;47,684
2018-03-07;47,811
2018-03-08;48,293
2018-03-09;48,75
2018-03-12;49,017
2018-03-13;48,619
2018-03-14;48,414
2018-03-15;48,639
2018-03-16;48,764
2018-03-19;47,886
2018-03-20;48,287
2018-03-21;48,458
2018-03-22;47,58
2018-03-23;46,668
2018-03-26;46,113
2018-03-27;47,04
2018-03-28;46,598
2018-03-29;47,082
2018-04-03;46,649
2018-04-04;46,604
2018-04-05;47,994
2018-04-09;47,377
2018-04-10;47,60
2018-04-11;47,343
2018-04-12;47,698
2018-04-13;47,644
2018-04-16;47,613
2018-04-17;48,211
2018-04-18;48,261
2018-04-19;48,118
2018-04-20;48,095
2018-04-23;48,392
2018-04-24;48,26
2018-04-25;47,859
2018-04-26;48,521
2018-04-27;48,707
2018-04-30;48,957
2018-05-02;48,995
2018-05-03;48,365
2018-05-04;49,267
2018-05-07;49,651
2018-05-08;49,702
2018-05-09;49,911
2018-05-10;50,292
2018-05-11;50,336
2018-05-14;50,326
2018-05-15;50,33
2018-05-16;50,736
2018-05-17;50,928
2018-05-18;50,83
2018-05-21;50,83
2018-05-22;51,154
2018-05-23;50,932
2018-05-24;50,788
2018-05-25;51,118
2018-05-28;51,158
2018-05-29;50,926
2018-05-30;50,918
2018-06-01;51,054
2018-06-04;51,236
2018-06-05;51,22
2018-06-06;51,184
2018-06-07;51,13
2018-06-08;51,18
2018-06-11;51,416
2018-06-12;51,404
2018-06-13;51,58
2018-06-14;52,036
2018-06-15;51,716
2018-06-18;51,668
2018-06-19;51,453
2018-06-20;51,67
2018-06-21;51,294
2018-06-22;51,514
2018-06-25;50,26
2018-06-26;50,557
2018-06-27;51,027
2018-06-28;50,672
2018-06-29;50,90
2018-07-02;50,511
2018-07-03;50,76
2018-07-04;50,706
2018-07-05;50,61
2018-07-06;50,892
2018-07-09;51,296
2018-07-10;51,476
2018-07-11;51,174
2018-07-12;51,507
2018-07-13;51,81
2018-07-16;51,552
2018-07-17;51,698
2018-07-18;52,054
2018-07-19;52,09
2018-07-20;51,796
2018-07-23;51,716
2018-07-24;52,072
2018-07-25;52,144
2018-07-26;52,53
2018-07-27;52,506
2018-07-30;52,00
2018-07-31;52,132
2018-08-01;52,17
2018-08-02;52,248
2018-08-03;52,552
2018-08-06;52,786
2018-08-07;52,95
2018-08-08;52,868
2018-08-09;53,06
2018-08-10;53,164
2018-08-13;53,024
2018-08-14;53,27
2018-08-15;52,846
2018-08-16;53,112
2018-08-17;52,994
2018-08-20;53,154
2018-08-22;51,832
2018-08-23;51,668
2018-08-24;51,788
2018-08-27;52,028
2018-08-28;51,898
2018-08-29;52,182
2018-08-30;52,198
2018-08-31;52,134
2018-09-03;52,194
2018-09-04;52,078
2018-09-05;51,472
2018-09-06;51,324
2018-09-07;51,538
2018-09-10;51,53
2018-09-11;51,564
2018-09-12;51,626
2018-09-13;51,598
2018-09-24;51,904
2018-09-25;52,092
2018-09-26;52,186
2018-09-27;52,46
2018-09-28;52,51
2018-10-01;52,938
2018-10-02;52,752
2018-10-04;52,456
2018-10-05;52,138
2018-10-08;51,964
2018-10-09;52,108
2018-10-10;51,086
2018-10-11;49,546
2018-10-12;49,652
2018-10-15;49,741
2018-10-16;50,196
2018-10-17;50,374
2018-10-18;50,106
2018-10-19;50,262
2018-10-22;50,046
2018-10-23;49,053
2018-10-24;49,191
2018-10-25;49,284
2018-10-26;48,619
2018-10-29;48,91
2018-10-30;48,778
2018-10-31;49,886
2018-11-01;49,886
2018-11-02;49,806
2018-11-05;49,867
2018-11-06;50,026
2018-11-07;50,592
2018-11-08;50,988
2018-11-09;50,804
2018-11-12;50,452
2018-11-14;49,901
2018-11-15;49,686
2018-11-16;49,704
2018-11-19;49,165
2018-11-20;48,527
2018-11-21;48,926
2018-11-22;48,323
2018-11-23;48,801
2018-11-26;49,123
2018-11-27;49,434
2018-11-28;49,706
2018-11-29;49,961
2018-11-30;50,196
2018-12-04;50,49
2018-12-05;49,628
2018-12-06;48,205
2018-12-07;48,505
2018-12-10;47,588
2018-12-11;48,509
2018-12-12;48,929
2018-12-13;48,665
2018-12-14;48,39
2018-12-17;47,736
2018-12-18;47,176
2018-12-19;47,086
2018-12-20;45,817
2018-12-21;45,682
2018-12-27;45,009
2018-12-28;45,979
2019-01-02;46,323
2019-01-03;45,685
2019-01-04;46,641
2019-01-07;46,971
2019-01-08;47,153
2020-01-23;61,03
2020-01-24;61,272
